transaction_id,amount,hour,day_of_week,merchant_category,distance_from_home_km,transactions_last_1hr,is_international,card_age_months,is_fraud
TXN141068,531.48,10,Tue,restaurant,4.86,0,0,20,0
TXN141069,1398.66,21,Sun,online_shopping,2.86,0,0,64,0
TXN141070,3392.07,15,Tue,fuel,5.66,3,0,10,0
TXN141071,2700.94,8,Sun,fuel,2.88,0,0,65,0
TXN141072,1666.53,10,Sun,online_shopping,0.81,0,0,119,0
TXN141073,526.4,15,Wed,grocery,5.94,0,0,31,0
TXN141074,1134.72,18,Sun,restaurant,3.54,0,0,81,0
TXN141075,761.05,17,Thu,restaurant,4.11,0,0,12,0
TXN141076,2479.31,9,Mon,online_shopping,1.95,1,0,87,0
TXN141077,1316.72,20,Wed,online_shopping,20.13,0,0,51,0
TXN141078,676.05,17,Sat,atm,0.33,0,0,25,0
TXN141079,1940.18,14,Wed,grocery,7.31,0,0,97,0
TXN141080,969.06,9,Tue,atm,13.64,0,0,116,0
TXN141081,2124.52,17,Wed,restaurant,4.08,1,0,40,0
TXN141082,2142.67,16,Tue,online_shopping,6.58,0,0,54,0
TXN141083,571.19,17,Sat,grocery,3.44,0,0,21,0
TXN141084,2363.31,17,Fri,grocery,12.24,0,0,56,0
TXN141085,1611.85,17,Mon,grocery,15.77,1,0,95,0
TXN141086,954.45,20,Mon,fuel,0.72,0,0,117,0
TXN141087,969.69,16,Fri,healthcare,10.67,0,1,40,0
TXN141088,4118.21,9,Thu,restaurant,7.68,0,0,96,0
TXN141089,1204.18,19,Wed,fuel,2.44,2,0,105,0
TXN141090,2311.23,10,Wed,restaurant,15.25,0,0,72,0
TXN141091,3522.97,20,Sat,atm,10.64,0,0,74,0
TXN141092,4862.39,15,Thu,utilities,2.77,0,1,68,0
TXN141093,1984.69,8,Wed,utilities,0.17,1,0,16,0
TXN141094,1689.82,20,Sat,fuel,2.29,1,0,63,0
TXN141095,2449.82,18,Mon,healthcare,12.76,0,0,107,0
TXN141096,1329.6,14,Thu,restaurant,5.19,0,0,112,0
TXN141097,593.09,9,Tue,fuel,18.51,0,0,21,0
TXN141098,1349.77,10,Sat,online_shopping,10.78,0,0,97,0
TXN141099,1608.71,16,Sun,fuel,3.58,0,0,52,0
TXN141100,10059.03,13,Sun,fuel,1.63,1,0,67,0
TXN141101,1655.05,12,Sun,utilities,1.61,0,0,56,0
TXN141102,550.04,21,Tue,healthcare,4.6,1,0,74,0
TXN141103,1158.83,15,Thu,grocery,4.49,0,0,19,0
TXN141104,666.23,12,Sun,travel,0.71,3,0,100,0
TXN141105,812.27,10,Wed,grocery,6.06,0,0,19,0
TXN141106,615.63,10,Mon,grocery,1.45,1,0,74,0
TXN141107,1602.84,19,Sun,grocery,6.83,0,0,106,0
TXN141108,1580.37,19,Fri,grocery,12.69,0,0,111,0
TXN141109,1218.0,14,Sun,grocery,8.47,0,0,70,0
TXN141110,1936.29,11,Sun,grocery,1.19,0,0,66,0
TXN141111,3761.37,17,Mon,atm,3.38,2,0,34,0
TXN141112,2596.45,21,Mon,fuel,23.67,1,0,59,0
TXN141113,841.48,12,Sat,online_shopping,4.75,0,1,58,0
TXN141114,2211.44,17,Fri,grocery,1.85,0,0,12,0
TXN141115,1127.99,21,Tue,grocery,4.02,1,0,78,0
TXN141116,2535.06,11,Sat,grocery,13.67,1,0,43,0
TXN141117,3952.5,8,Fri,online_shopping,19.63,0,0,35,0
TXN141118,3233.83,20,Thu,online_shopping,2.49,0,0,81,0
TXN141119,797.01,14,Fri,travel,18.75,0,0,64,0
TXN141120,1130.29,15,Wed,fuel,5.82,1,0,42,0
TXN141121,860.4,9,Sat,online_shopping,10.1,0,0,45,0
TXN141122,2876.72,14,Sun,grocery,1.3,0,0,110,0
TXN141123,1120.81,17,Fri,online_shopping,2.09,1,0,108,0
TXN141124,2661.99,8,Sun,online_shopping,0.43,1,0,116,0
TXN141125,1609.71,20,Mon,grocery,4.66,1,0,63,0
TXN141126,313.19,17,Wed,online_shopping,23.16,0,0,45,0
TXN141127,1689.42,16,Sun,healthcare,0.11,0,0,11,0
TXN141128,1447.48,12,Sat,grocery,2.51,0,0,100,0
TXN141129,1854.22,12,Tue,grocery,7.87,0,0,100,0
TXN141130,797.54,13,Mon,restaurant,3.56,0,1,11,0
TXN141131,1641.04,10,Mon,utilities,16.14,0,0,89,0
TXN141132,466.39,15,Sat,online_shopping,9.47,3,0,58,0
TXN141133,2826.29,9,Sun,fuel,4.24,1,0,109,0
TXN141134,2535.93,18,Wed,grocery,3.89,0,0,25,0
TXN141135,3737.11,17,Thu,fuel,2.24,1,0,117,0
TXN141136,1086.19,18,Fri,utilities,6.44,1,0,28,0
TXN141137,1228.85,8,Tue,restaurant,17.19,0,1,81,0
TXN141138,2247.8,10,Wed,grocery,2.72,0,0,83,0
TXN141139,3460.79,15,Fri,grocery,3.04,1,0,83,0
TXN141140,1794.6,21,Sun,online_shopping,2.0,0,0,15,0
TXN141141,1053.48,11,Wed,restaurant,3.97,0,0,52,0
TXN141142,1716.65,18,Mon,utilities,6.31,0,0,7,0
TXN141143,424.56,13,Tue,grocery,1.35,0,0,37,0
TXN141144,1545.46,16,Sun,atm,15.49,1,0,74,0
TXN141145,818.01,20,Fri,healthcare,3.08,0,0,100,0
TXN141146,837.54,21,Tue,fuel,0.63,0,0,83,0
TXN141147,949.49,16,Thu,utilities,8.63,0,0,65,0
TXN141148,857.77,17,Mon,fuel,4.33,1,0,116,0
TXN141149,1293.05,11,Wed,fuel,8.97,0,0,112,0
TXN141150,1527.67,16,Fri,fuel,17.59,1,0,60,0
TXN141151,1393.13,19,Fri,fuel,18.21,1,0,34,0
TXN141152,1329.69,17,Sat,restaurant,8.42,1,0,66,0
TXN141153,3322.0,10,Tue,restaurant,7.05,1,0,75,0
TXN141154,1327.06,19,Fri,healthcare,3.19,0,0,36,0
TXN141155,2248.64,16,Fri,restaurant,2.2,0,0,44,0
TXN141156,3484.2,11,Tue,healthcare,9.73,0,0,49,0
TXN141157,548.17,14,Mon,fuel,8.35,1,0,82,0
TXN141158,2210.51,11,Wed,fuel,12.56,0,0,11,0
TXN141159,1003.66,9,Fri,utilities,5.21,0,0,106,0
TXN141160,1195.34,20,Sat,fuel,1.77,2,0,110,0
TXN141161,884.41,9,Fri,restaurant,1.37,1,0,113,0
TXN141162,882.93,18,Sat,grocery,0.13,1,0,82,0
TXN141163,697.38,18,Thu,grocery,3.88,1,0,64,0
TXN141164,3975.55,16,Wed,utilities,2.84,1,0,95,0
TXN141165,1673.71,5,Fri,travel,407.09,8,0,10,1
TXN141166,2138.19,8,Thu,online_shopping,5.76,2,0,15,0
TXN141167,858.23,19,Fri,online_shopping,3.91,0,0,17,0
TXN141168,2616.54,20,Wed,online_shopping,7.47,1,0,76,0
TXN141169,7852.41,22,Mon,fuel,238.79,11,0,10,1
TXN141170,1863.36,8,Tue,online_shopping,7.71,1,0,115,0
TXN141171,665.85,13,Fri,grocery,2.13,1,0,87,0
TXN141172,484.36,11,Sat,atm,3.91,0,0,98,0
TXN141173,1934.76,14,Wed,atm,32.45,2,0,58,0
TXN141174,570.73,12,Mon,online_shopping,2.88,1,0,113,0
TXN141175,470.61,20,Wed,grocery,3.02,0,0,105,0
TXN141176,1390.36,12,Wed,restaurant,4.52,0,0,118,0
TXN141177,4001.13,15,Sun,healthcare,11.83,0,0,20,0
TXN141178,943.79,20,Mon,fuel,26.08,1,1,109,0
TXN141179,3166.2,12,Mon,grocery,26.83,0,0,66,0
TXN141180,1601.27,16,Mon,restaurant,3.53,0,0,28,0
TXN141181,762.09,10,Wed,healthcare,4.97,0,0,61,0
TXN141182,1239.01,10,Sat,utilities,12.37,0,0,17,0
TXN141183,1034.52,20,Tue,travel,12.68,1,0,76,0
TXN141184,3409.11,20,Sun,restaurant,3.76,0,0,75,0
TXN141185,705.61,9,Sat,healthcare,0.18,1,0,68,0
TXN141186,785.67,15,Sun,fuel,0.45,0,0,90,0
TXN141187,1752.24,18,Wed,grocery,4.16,0,1,100,0
TXN141188,1584.8,19,Thu,online_shopping,19.71,0,0,10,0
TXN141189,860.14,8,Wed,online_shopping,3.05,0,0,20,0
TXN141190,563.48,11,Sat,online_shopping,1.11,0,0,68,0
TXN141191,1264.34,21,Wed,online_shopping,4.71,1,0,89,0
TXN141192,932.66,9,Wed,grocery,0.5,0,0,47,0
TXN141193,1595.69,13,Thu,fuel,2.95,0,0,105,0
TXN141194,1535.99,9,Thu,grocery,5.9,0,0,97,0
TXN141195,1943.82,15,Mon,grocery,0.03,0,0,55,0
TXN141196,792.44,16,Mon,utilities,1.2,0,0,78,0
TXN141197,3676.98,21,Tue,travel,7.02,0,0,106,0
TXN141198,3024.3,16,Wed,restaurant,12.8,0,0,79,0
TXN141199,568.52,16,Fri,healthcare,13.58,0,0,35,0
TXN141200,903.54,20,Fri,online_shopping,10.49,0,0,35,0
TXN141201,2795.24,12,Sun,restaurant,8.46,1,0,56,0
TXN141202,2036.45,12,Wed,grocery,28.38,1,0,98,0
TXN141203,795.62,19,Mon,atm,10.89,0,0,23,0
TXN141204,1302.49,16,Sun,grocery,18.25,2,0,119,0
TXN141205,908.44,8,Mon,travel,28.61,1,0,108,0
TXN141206,889.03,11,Thu,online_shopping,5.09,0,0,99,0
TXN141207,1702.97,8,Tue,restaurant,5.22,1,0,116,0
TXN141208,479.76,13,Fri,fuel,2.69,0,0,117,0
TXN141209,2499.62,15,Thu,atm,1.44,0,0,103,0
TXN141210,2112.09,8,Tue,utilities,4.73,2,0,63,0
TXN141211,899.68,13,Fri,atm,13.22,1,0,89,0
TXN141212,967.92,17,Mon,online_shopping,8.13,1,0,18,0
TXN141213,1505.87,14,Thu,restaurant,13.69,0,1,57,0
TXN141214,989.34,18,Wed,fuel,4.28,2,0,108,0
TXN141215,1808.7,20,Fri,utilities,1.07,0,0,48,0
TXN141216,2263.25,9,Mon,utilities,11.48,1,0,87,0
TXN141217,2445.57,18,Mon,healthcare,3.63,1,0,28,0
TXN141218,1919.98,8,Wed,online_shopping,15.79,0,0,25,0
TXN141219,973.55,21,Fri,grocery,13.49,0,0,98,0
TXN141220,763.34,10,Wed,online_shopping,5.12,1,0,80,0
TXN141221,2531.59,14,Sat,atm,1.53,1,0,11,0
TXN141222,293.77,17,Sun,atm,8.4,0,0,80,0
TXN141223,1726.61,10,Wed,restaurant,3.63,0,0,19,0
TXN141224,2680.89,21,Tue,utilities,1.99,1,0,50,0
TXN141225,661.61,20,Sun,grocery,17.68,1,0,11,0
TXN141226,2026.94,11,Wed,restaurant,0.04,0,1,84,0
TXN141227,12093.49,1,Tue,online_shopping,456.24,3,0,28,1
TXN141228,1015.97,11,Wed,online_shopping,3.94,0,0,50,0
TXN141229,623.63,13,Sat,restaurant,3.81,0,0,114,0
TXN141230,1052.49,12,Mon,online_shopping,7.79,0,1,86,0
TXN141231,1154.86,15,Sat,online_shopping,21.29,0,0,95,0
TXN141232,2183.46,10,Wed,utilities,5.91,1,0,118,0
TXN141233,2974.5,14,Sun,grocery,21.64,0,0,12,0
TXN141234,3645.04,16,Thu,atm,17.4,0,0,64,0
TXN141235,890.98,12,Fri,utilities,10.25,0,0,51,0
TXN141236,238.98,19,Mon,atm,7.32,0,0,115,0
TXN141237,1037.29,14,Sat,restaurant,6.29,1,0,116,0
TXN141238,1345.0,19,Mon,online_shopping,2.72,0,0,105,0
TXN141239,5722.8,18,Sun,atm,7.31,0,0,49,0
TXN141240,2286.86,14,Thu,online_shopping,29.0,1,0,68,0
TXN141241,2998.67,14,Fri,travel,3.89,0,0,37,0
TXN141242,1288.47,20,Wed,online_shopping,6.97,1,0,31,0
TXN141243,12597.58,4,Mon,atm,257.22,6,0,16,1
TXN141244,2531.51,4,Sat,fuel,153.43,6,0,17,1
TXN141245,1141.61,12,Fri,fuel,5.87,0,0,25,0
TXN141246,2457.06,9,Fri,online_shopping,1.72,0,0,56,0
TXN141247,524.85,18,Sat,utilities,19.92,0,0,37,0
TXN141248,1317.53,9,Sun,atm,9.04,0,0,35,0
TXN141249,1214.24,12,Sat,online_shopping,4.71,1,0,31,0
TXN141250,1228.98,8,Tue,grocery,0.1,0,0,108,0
TXN141251,821.08,14,Sun,fuel,15.7,1,0,56,0
TXN141252,2652.06,13,Fri,grocery,1.01,2,0,111,0
TXN141253,2072.23,13,Mon,healthcare,5.43,0,0,12,0
TXN141254,1732.04,13,Wed,travel,4.75,0,0,108,0
TXN141255,1506.89,18,Tue,grocery,6.93,0,0,56,0
TXN141256,1531.22,19,Mon,restaurant,3.47,0,0,15,0
TXN141257,1249.7,10,Sun,grocery,7.74,0,0,34,0
TXN141258,4186.61,20,Wed,restaurant,3.05,0,0,55,0
TXN141259,398.18,21,Tue,online_shopping,4.84,3,0,36,0
TXN141260,1817.47,17,Sat,fuel,12.5,0,0,16,0
TXN141261,416.99,17,Mon,restaurant,14.77,0,0,92,0
TXN141262,2254.69,11,Sun,fuel,11.36,0,0,91,0
TXN141263,1419.9,19,Fri,grocery,7.7,1,0,55,0
TXN141264,2560.39,10,Sun,utilities,2.69,0,0,77,0
TXN141265,2149.37,21,Thu,restaurant,1.87,1,0,46,0
TXN141266,415.59,15,Thu,atm,0.35,1,0,74,0
TXN141267,494.18,10,Wed,grocery,10.6,0,0,62,0
TXN141268,1147.15,10,Sun,travel,5.13,1,0,29,0
TXN141269,702.59,13,Wed,restaurant,0.28,0,0,110,0
TXN141270,184.78,8,Wed,travel,9.5,1,0,28,0
TXN141271,741.95,19,Thu,healthcare,31.53,1,0,117,0
TXN141272,1827.74,18,Tue,atm,29.64,1,0,6,0
TXN141273,770.75,16,Wed,healthcare,11.06,0,0,95,0
TXN141274,2424.71,21,Sat,fuel,8.9,0,0,51,0
TXN141275,500.24,14,Sat,atm,6.28,0,0,89,0
TXN141276,2187.62,10,Mon,grocery,0.1,0,0,85,0
TXN141277,1641.15,14,Wed,grocery,16.94,0,0,107,0
TXN141278,2661.99,10,Tue,healthcare,7.44,1,0,113,0
TXN141279,956.02,14,Tue,online_shopping,14.48,1,0,116,0
TXN141280,1295.77,21,Sat,travel,3.94,3,0,16,0
TXN141281,563.45,19,Fri,healthcare,14.75,2,0,113,0
TXN141282,1726.43,9,Thu,online_shopping,26.29,0,0,91,0
TXN141283,908.5,16,Fri,atm,1.73,1,1,81,0
TXN141284,566.87,8,Thu,grocery,0.32,0,0,7,0
TXN141285,1448.28,4,Fri,online_shopping,173.25,10,1,25,1
TXN141286,600.89,17,Tue,grocery,15.59,0,0,69,0
TXN141287,2259.33,15,Sun,atm,1.78,0,0,49,0
TXN141288,1620.77,14,Fri,grocery,2.37,1,0,14,0
TXN141289,1334.08,18,Fri,fuel,2.54,0,0,109,0
TXN141290,3661.26,20,Mon,online_shopping,1.49,0,0,62,0
TXN141291,3076.22,21,Mon,restaurant,3.5,0,0,97,0
TXN141292,2170.56,8,Fri,grocery,4.7,0,0,57,0
TXN141293,2059.95,16,Sun,grocery,4.43,0,0,88,0
TXN141294,1019.71,17,Tue,online_shopping,5.46,0,0,8,0
TXN141295,1617.74,19,Tue,fuel,1.6,0,0,103,0
TXN141296,3016.02,21,Sun,restaurant,1.81,1,0,24,0
TXN141297,513.28,12,Sun,restaurant,0.59,0,0,18,0
TXN141298,4123.57,18,Sat,grocery,8.51,0,0,75,0
TXN141299,1097.07,18,Thu,fuel,6.15,0,0,103,0
TXN141300,1495.54,10,Thu,grocery,6.06,0,0,17,0
TXN141301,688.37,18,Wed,healthcare,8.94,0,0,54,0
TXN141302,2178.2,17,Wed,grocery,10.71,0,0,111,0
TXN141303,2580.96,8,Fri,fuel,6.11,0,0,54,0
TXN141304,492.95,10,Thu,restaurant,17.94,1,0,80,0
TXN141305,757.31,10,Wed,grocery,2.06,0,0,110,0
TXN141306,1732.03,11,Wed,grocery,2.22,0,0,13,0
TXN141307,1741.62,10,Fri,restaurant,1.68,0,0,47,0
TXN141308,1809.16,16,Thu,fuel,10.46,1,0,98,0
TXN141309,1093.6,13,Mon,online_shopping,3.19,1,0,100,0
TXN141310,1555.79,19,Thu,restaurant,0.24,0,0,80,0
TXN141311,3673.02,14,Sun,healthcare,4.45,0,0,113,0
TXN141312,2213.83,12,Tue,restaurant,0.97,0,0,42,0
TXN141313,535.7,20,Wed,online_shopping,7.83,0,0,96,0
TXN141314,2088.81,11,Sat,restaurant,6.33,3,0,105,0
TXN141315,5468.5,9,Tue,utilities,1.55,0,0,66,0
TXN141316,1332.21,13,Fri,grocery,2.71,0,0,19,0
TXN141317,828.96,13,Wed,grocery,1.41,1,0,38,0
TXN141318,745.24,8,Sat,grocery,8.61,0,0,44,0
TXN141319,1678.74,9,Tue,online_shopping,0.07,0,0,65,0
TXN141320,926.37,13,Mon,atm,2.39,0,0,67,0
TXN141321,758.1,12,Sat,restaurant,22.94,0,0,81,0
TXN141322,9081.29,22,Mon,travel,419.23,10,0,29,1
TXN141323,1949.88,9,Sat,atm,6.0,0,0,60,0
TXN141324,1312.93,20,Thu,atm,5.07,1,0,50,0
TXN141325,1959.54,10,Fri,restaurant,0.86,1,0,67,0
TXN141326,912.01,21,Wed,fuel,0.23,0,0,11,0
TXN141327,3632.89,5,Thu,atm,319.47,9,1,20,1
TXN141328,1738.89,19,Thu,grocery,6.14,1,0,32,0
TXN141329,457.7,16,Mon,utilities,2.08,0,0,117,0
TXN141330,1120.77,21,Sun,grocery,1.72,0,0,93,0
TXN141331,2599.57,1,Sun,atm,374.76,5,1,8,1
TXN141332,853.1,16,Tue,online_shopping,10.1,2,1,7,0
TXN141333,2312.19,19,Fri,utilities,1.18,1,0,24,0
TXN141334,560.76,14,Wed,restaurant,1.96,1,0,106,0
TXN141335,2114.87,12,Mon,grocery,0.68,0,0,88,0
TXN141336,19805.69,5,Wed,travel,440.12,5,1,24,1
TXN141337,513.49,19,Tue,travel,0.88,0,1,102,0
TXN141338,1637.8,15,Thu,grocery,0.97,0,0,91,0
TXN141339,4286.58,11,Sun,grocery,4.64,0,0,41,0
TXN141340,2486.59,10,Wed,utilities,10.01,0,0,87,0
TXN141341,4299.72,21,Mon,online_shopping,1.83,2,0,92,0
TXN141342,1316.37,15,Thu,fuel,2.63,1,0,61,0
TXN141343,1573.26,14,Mon,grocery,2.02,0,0,85,0
TXN141344,576.87,19,Sat,online_shopping,3.8,0,0,99,0
TXN141345,4498.25,10,Sun,grocery,3.78,0,1,72,0
TXN141346,1668.12,8,Thu,online_shopping,4.89,1,0,113,0
TXN141347,1537.69,12,Fri,fuel,1.88,0,0,39,0
TXN141348,559.18,13,Fri,restaurant,4.86,0,0,46,0
TXN141349,1068.43,9,Thu,grocery,11.24,0,0,20,0
TXN141350,1268.4,10,Mon,utilities,2.69,0,0,85,0
TXN141351,1308.09,11,Mon,grocery,1.3,0,0,18,0
TXN141352,1301.68,14,Mon,healthcare,15.52,0,0,99,0
TXN141353,2467.04,17,Sun,utilities,6.16,0,0,99,0
TXN141354,3197.16,10,Thu,grocery,2.25,0,0,47,0
TXN141355,1294.02,11,Mon,restaurant,0.66,1,0,68,0
TXN141356,1148.31,18,Thu,restaurant,0.3,0,0,60,0
TXN141357,2021.79,19,Thu,online_shopping,24.93,0,0,17,0
TXN141358,2005.83,9,Sat,fuel,0.43,0,0,54,0
TXN141359,1755.48,21,Thu,fuel,4.45,1,0,30,0
TXN141360,6887.77,12,Mon,grocery,5.04,0,0,78,0
TXN141361,1128.02,14,Tue,atm,18.49,0,0,110,0
TXN141362,1184.16,11,Sun,grocery,10.78,0,0,91,0
TXN141363,2052.5,21,Wed,grocery,3.51,0,0,76,0
TXN141364,648.21,16,Thu,utilities,13.35,0,0,102,0
TXN141365,586.46,19,Thu,online_shopping,1.69,3,0,37,0
TXN141366,935.24,20,Fri,grocery,11.62,1,0,91,0
TXN141367,1972.1,17,Sun,restaurant,3.44,0,0,101,0
TXN141368,1498.35,8,Wed,grocery,9.66,2,0,75,0
TXN141369,2926.66,20,Fri,grocery,0.01,1,0,104,0
TXN141370,4246.62,4,Sat,fuel,287.22,8,1,10,1
TXN141371,902.66,16,Fri,utilities,3.05,0,0,43,0
TXN141372,1711.83,15,Mon,utilities,4.55,1,0,63,0
TXN141373,1385.49,8,Fri,grocery,3.39,0,0,98,0
TXN141374,3697.38,14,Sat,online_shopping,48.27,2,0,19,0
TXN141375,5140.88,9,Thu,grocery,0.68,1,0,86,0
TXN141376,970.54,19,Wed,restaurant,0.24,1,0,54,0
TXN141377,2307.68,10,Mon,fuel,1.6,0,0,33,0
TXN141378,755.62,18,Fri,grocery,13.92,0,0,57,0
TXN141379,1536.23,17,Mon,online_shopping,7.58,0,0,109,0
TXN141380,303.72,21,Sat,utilities,2.9,0,0,54,0
TXN141381,1885.66,18,Fri,utilities,10.89,1,0,42,0
TXN141382,923.27,8,Tue,fuel,4.11,0,0,37,0
TXN141383,2198.49,10,Tue,restaurant,1.54,0,0,54,0
TXN141384,598.72,20,Thu,restaurant,1.62,0,0,47,0
TXN141385,1017.22,13,Wed,fuel,8.4,0,0,102,0
TXN141386,2168.61,13,Sat,atm,2.87,0,0,29,0
TXN141387,1381.49,20,Sun,atm,15.47,0,0,75,0
TXN141388,72275.2,23,Thu,fuel,102.45,5,1,19,1
TXN141389,885.95,17,Sat,restaurant,0.55,1,0,42,0
TXN141390,1247.05,11,Thu,utilities,15.62,1,0,55,0
TXN141391,943.68,19,Fri,grocery,22.99,0,0,9,0
TXN141392,1870.33,16,Fri,atm,6.78,0,0,6,0
TXN141393,2447.4,15,Tue,online_shopping,5.77,0,0,113,0
TXN141394,646.27,16,Sun,grocery,19.14,0,0,94,0
TXN141395,4455.23,20,Wed,grocery,4.72,0,0,6,0
TXN141396,1092.19,8,Sun,grocery,8.04,0,0,85,0
TXN141397,550.79,20,Fri,grocery,4.01,0,0,60,0
TXN141398,1121.52,17,Mon,restaurant,5.05,0,0,117,0
TXN141399,718.52,19,Sat,restaurant,12.01,0,0,48,0
TXN141400,1320.71,16,Thu,restaurant,1.73,0,0,114,0
TXN141401,1154.52,18,Mon,restaurant,4.33,0,0,33,0
TXN141402,1492.16,16,Thu,utilities,17.12,2,0,116,0
TXN141403,924.62,11,Fri,fuel,22.77,0,0,89,0
TXN141404,601.79,16,Mon,utilities,0.19,0,0,54,0
TXN141405,1401.17,20,Fri,fuel,7.77,0,0,91,0
TXN141406,1742.27,20,Wed,restaurant,8.29,1,0,22,0
TXN141407,1036.09,18,Thu,travel,6.08,0,0,45,0
TXN141408,2375.85,19,Sun,restaurant,3.52,0,0,83,0
TXN141409,354.31,13,Fri,restaurant,32.89,0,0,59,0
TXN141410,2695.18,14,Tue,restaurant,0.96,0,0,112,0
TXN141411,839.24,11,Mon,grocery,2.64,0,0,118,0
TXN141412,2005.16,16,Wed,grocery,24.83,0,0,43,0
TXN141413,4386.33,15,Tue,online_shopping,11.07,1,0,41,0
TXN141414,1651.94,11,Thu,online_shopping,0.96,1,1,52,0
TXN141415,891.48,8,Mon,fuel,6.13,1,0,99,0
TXN141416,2127.61,20,Tue,online_shopping,1.16,1,0,93,0
TXN141417,724.57,11,Tue,online_shopping,7.25,0,0,114,0
TXN141418,1229.71,8,Sat,healthcare,10.4,0,0,98,0
TXN141419,466.75,17,Fri,travel,2.94,2,0,24,0
TXN141420,1406.36,14,Tue,restaurant,6.52,1,0,58,0
TXN141421,3036.83,11,Sat,grocery,6.3,0,0,10,0
TXN141422,1318.64,8,Thu,restaurant,10.75,0,0,86,0
TXN141423,691.15,17,Wed,online_shopping,8.8,1,0,49,0
TXN141424,779.83,13,Wed,restaurant,11.52,0,0,47,0
TXN141425,1045.61,8,Fri,utilities,6.73,0,0,6,0
TXN141426,2496.01,19,Tue,atm,14.67,1,0,84,0
TXN141427,915.51,9,Tue,online_shopping,11.05,1,0,70,0
TXN141428,760.71,10,Tue,restaurant,2.61,1,0,97,0
TXN141429,1226.36,17,Mon,fuel,7.83,0,0,98,0
TXN141430,940.59,9,Sun,online_shopping,11.87,0,0,112,0
TXN141431,405.58,9,Tue,grocery,3.61,0,0,7,0
TXN141432,548.87,12,Thu,grocery,8.18,0,0,19,0
TXN141433,1538.23,19,Tue,travel,8.93,1,0,35,0
TXN141434,784.36,12,Fri,utilities,1.12,0,0,29,0
TXN141435,533.86,11,Sat,online_shopping,14.94,0,0,85,0
TXN141436,4299.49,20,Sat,utilities,0.99,0,0,17,0
TXN141437,10112.18,22,Mon,travel,156.5,6,1,12,1
TXN141438,1034.52,12,Thu,restaurant,0.96,2,0,72,0
TXN141439,1199.71,13,Tue,online_shopping,2.33,0,0,8,0
TXN141440,3583.47,14,Thu,fuel,21.34,0,0,115,0
TXN141441,1709.96,8,Sun,atm,5.65,0,0,100,0
TXN141442,472.25,17,Wed,utilities,3.18,0,0,102,0
TXN141443,868.02,16,Thu,restaurant,7.58,0,0,54,0
TXN141444,1502.04,15,Tue,grocery,4.29,0,0,101,0
TXN141445,1548.62,13,Thu,grocery,11.93,0,0,54,0
TXN141446,886.65,15,Thu,grocery,19.58,1,0,49,0
TXN141447,1184.28,13,Wed,grocery,4.91,0,0,77,0
TXN141448,626.03,17,Mon,grocery,3.29,1,0,101,0
TXN141449,1210.96,15,Sun,fuel,11.91,1,0,85,0
TXN141450,1852.7,15,Mon,travel,18.43,1,0,62,0
TXN141451,1038.79,8,Fri,fuel,6.5,0,0,44,0
TXN141452,1715.58,10,Sat,atm,4.45,1,0,43,0
TXN141453,2863.52,19,Sun,restaurant,9.81,0,0,88,0
TXN141454,408.13,18,Wed,online_shopping,43.98,0,0,119,0
TXN141455,1521.31,14,Sun,online_shopping,14.35,0,0,56,0
TXN141456,2185.76,13,Mon,restaurant,1.4,1,0,86,0
TXN141457,2220.47,9,Tue,atm,8.99,0,0,13,0
TXN141458,642.68,20,Fri,utilities,9.0,0,0,49,0
TXN141459,1552.67,10,Thu,grocery,3.42,1,0,89,0
TXN141460,704.94,18,Fri,restaurant,2.27,2,0,88,0
TXN141461,380.3,21,Thu,fuel,1.73,3,0,30,0
TXN141462,1996.92,11,Tue,restaurant,8.88,1,0,29,0
TXN141463,1176.24,13,Sat,grocery,4.47,0,0,102,0
TXN141464,2017.49,16,Wed,restaurant,0.32,0,0,46,0
TXN141465,741.86,15,Thu,restaurant,22.19,1,0,10,0
TXN141466,4039.55,22,Sat,fuel,392.92,3,1,27,1
TXN141467,1017.04,17,Wed,fuel,5.55,1,0,7,0
TXN141468,9048.55,1,Fri,atm,453.05,4,0,8,1
TXN141469,2797.98,18,Fri,fuel,2.65,0,0,103,0
TXN141470,370.9,11,Fri,online_shopping,8.52,0,0,34,0
TXN141471,1432.3,19,Thu,travel,0.29,0,0,26,0
TXN141472,462.72,13,Tue,online_shopping,10.84,0,0,21,0
TXN141473,2270.6,17,Fri,fuel,2.06,1,0,100,0
TXN141474,716.3,20,Fri,grocery,23.34,0,0,119,0
TXN141475,1571.04,17,Wed,grocery,10.65,0,0,113,0
TXN141476,1734.61,21,Tue,grocery,3.76,2,0,71,0
TXN141477,1378.46,21,Fri,grocery,9.2,0,0,28,0
TXN141478,208.29,18,Sun,fuel,4.76,0,0,104,0
TXN141479,1972.39,13,Mon,grocery,8.38,0,0,69,0
TXN141480,733.29,11,Thu,grocery,6.71,0,0,115,0
TXN141481,5141.45,18,Sat,atm,3.86,1,0,86,0
TXN141482,2260.12,13,Wed,atm,9.32,0,0,51,0
TXN141483,799.07,15,Sat,utilities,0.31,0,0,11,0
TXN141484,436.44,16,Tue,online_shopping,8.97,0,0,25,0
TXN141485,993.35,8,Sun,grocery,0.19,0,0,78,0
TXN141486,654.64,16,Mon,online_shopping,16.48,0,0,57,0
TXN141487,2242.51,11,Mon,restaurant,8.51,0,0,91,0
TXN141488,1436.56,12,Fri,online_shopping,15.54,0,0,119,0
